"UniqueID","Probability1"
6702,0.01
6703,0.00625
6704,0.1225
6705,0.3525
6706,0.00875
6707,0.04
6708,0.0075
6709,0.0025
6710,0.01625
6711,0.0525
6712,0.0125
6713,0.02
6714,0.055
6715,0.035
6716,0.00125
6717,0.0025
6718,0.25625
6719,0.0025
6720,0.70375
6721,0.0075
6722,0.00875
6723,0.91375
6724,0.19625
6725,0.515
6726,0.02
6727,0.0775
6728,0.48125
6729,0.01125
6730,0.01875
6731,0.2325
6732,0.00875
6733,0.02125
6734,0.01375
6735,0.00375
6736,0.00375
6737,0.01125
6738,0.09375
6739,0.195
6740,0.0325
6741,0.1725
6742,0.0025
6743,0.005
6744,0.01125
6745,0.165
6746,0.0075
6747,0.00125
6748,0.01375
6749,0.0675
6750,0.715
6751,0
6752,0.08875
6753,0.3775
6754,0.04125
6755,0.00375
6756,0
6757,0.22375
6758,0.18375
6759,0.0225
6760,0.00375
6761,0.00875
6762,0.0075
6763,0.0025
6764,0.7825
6765,0.01625
6766,0.01
6767,0
6768,0.01375
6769,0.025
6770,0.13
6771,0.00125
6772,0.01375
6773,0
6774,0.01625
6775,0.82
6776,0.01375
6777,0.06375
6778,0.00625
6779,0.03375
6780,0.7075
6781,0.13875
6782,0.015
6783,0.005
6784,0.0075
6785,0.01375
6786,0.01375
6787,0.73875
6788,0.04
6789,0.16375
6790,0.0225
6791,0.00125
6792,0.0225
6793,0.08
6794,0.0375
6795,0.15625
6796,0.0175
6797,0.2975
6798,0.0025
6799,0.3025
6800,0.00375
6801,0.01
6802,0.00625
6803,0.005
6804,0.00625
6805,0.0025
6806,0.01
6807,0.675
6808,0.9125
6809,0.00125
6810,0.605
6811,0.00625
6812,0.08625
6813,0.02875
6814,0.00625
6815,0.01625
6816,0.18125
6817,0.2
6818,0.00375
6819,0.355
6820,0.0275
6821,0.00375
6822,0.00125
6823,0.2575
6824,0.5425
6825,0.93625
6826,0.00125
6827,0.005
6828,0.01375
6829,0.0875
6830,0.05875
6831,0.065
6832,0.01
6833,0.00625
6834,0.01
6835,0.85375
6836,0.00375
6837,0.01125
6838,0.08625
6839,0
6840,0
6841,0.00375
6842,0
6843,0.02375
6844,0.7025
6845,0.54125
6846,0
6847,0.2625
6848,0.0025
6849,0.03625
6850,0.07875
6851,0.01
6852,0.59875
6853,0.01375
6854,0.075
6855,0.00625
6856,0.01375
6857,0.03875
6858,0.00375
6859,0.77
6860,0.5175
6861,0.00125
6862,0
6863,0.07375
6864,0.2425
6865,0.00875
6866,0.69
6867,0.06375
6868,0.005
6869,0.47
6870,0.01625
6871,0.01125
6872,0.23625
6873,0.055
6874,0.24625
6875,0.00125
6876,0.0425
6877,0.02875
6878,0.25
6879,0.04875
6880,0
6881,0.01125
6882,0.0125
6883,0
6884,0.02125
6885,0.645
6886,0.005
6887,0.035
6888,0.02
6889,0.11125
6890,0.05125
6891,0.03875
6892,0.0325
6893,0.005
6894,0
6895,0
6896,0.00125
6897,0.05375
6898,0
6899,0.01
6900,0
6901,0.00625
6902,0.025
6903,0.255
6904,0.85875
6905,0.00875
6906,0.04
6907,0.1325
6908,0.02
6909,0.05875
6910,0.01
6911,0.0025
6912,0.0225
6913,0.14625
6914,0.01125
6915,0.00125
6916,0.01
6917,0.0125
6918,0.08625
6919,0.145
6920,0.22625
6921,0.69
6922,0.2225
6923,0.0175
6924,0.0975
6925,0.5725
6926,0
6927,0.7075
6928,0.00625
6929,0
6930,0.0075
6931,0
6932,0.00625
6933,0.01
6934,0.84375
6935,0.27875
6936,0
6937,0.0125
6938,0.22875
6939,0.01375
6940,0.9725
6941,0.065
6942,0.00625
6943,0.49375
6944,0.0025
6945,0.0025
6946,0.04875
6947,0.0175
6948,0.025
6949,0.0375
6950,0.1675
6951,0.01875
6952,0.01375
6953,0.2025
6954,0.0175
6955,0.0775
6956,0.50875
6957,0.0025
6958,0.035
6959,0.00375
6960,0.14875
6961,0.01375
6962,0.01625
6963,0.1325
6964,0
6965,0.005
6966,0.515
6967,0.33125
6968,0.02875
6969,0.00375
6970,0.03375
6971,0.01375
6972,0.17625
6973,0.01375
6974,0.0175
6975,0.03625
6976,0.04875
6977,0.01
6978,0.09
6979,0.06625
6980,0.00125
6981,0.01
6982,0.17625
6983,0.065
6984,0.0025
6985,0.0425
6986,0.11625
6987,0.0025
6988,0.01
6989,0.0325
6990,0.79
6991,0.01
6992,0.00875
6993,0.02625
6994,0.02
6995,0.04
6996,0.00375
6997,0.01875
6998,0.00625
6999,0.00375
7000,0.12125
7001,0.03
7002,0.4275
7003,0.94
7004,0.25625
7005,0.8
7006,0.05
7007,0.0425
7008,0.01875
7009,0.94625
7010,0.00625
7011,0.01875
7012,0.63375
7013,0.10375
7014,0.34125
7015,0.07125
7016,0.57375
7017,0.325
7018,0.29875
7019,0.16125
7020,0.045
7021,0.7675
7022,0.98625
7023,0.92875
7024,0.75875
7025,0.04
7026,0.4775
7027,0.04625
7028,0.04125
7029,0.01375
7030,0.455
7031,0.04375
7032,0.2175
7033,0.035
7034,0.1525
7035,0.25375
7036,0.16875
7037,0.9525
7038,0.0425
7039,0.095
7040,0.08
7041,0.0275
7042,0.01
7043,0.1
7044,0.3425
7045,0.08375
7046,0.01
7047,0.515
7048,0.8075
7049,0.09125
7050,0.0175
7051,0.005
7052,0.215
7053,0.0575
7054,0.0025
7055,0.005
7056,0.3175
7057,0.05375
7058,0.19
7059,0.00625
7060,0
7061,0.9925
7062,0.015
7063,0.00875
7064,0.13375
7065,0.015
7066,0.1125
7067,0.0075
7068,0.06875
7069,0
7070,0.20625
7071,0.09875
7072,0.7475
7073,0.2825
7074,0.0025
7075,0.05125
7076,0.0025
7077,0.02
7078,0.10625
7079,0.41625
7080,0.01125
7081,0.26125
7082,0.70125
7083,0.00625
7084,0.725
7085,0.04375
7086,0.02625
7087,0.90125
7088,0.01625
7089,0.4275
7090,0.01125
7091,0.0225
7092,0.0225
7093,0
7094,0.0025
7095,0.785
7096,0.025
7097,0.49125
7098,0.0425
7099,0.01
7100,0.0025
7101,0.00375
7102,0
7103,0.04375
7104,0.2425
7105,0.0275
7106,0.05375
7107,0.00375
7108,0.08125
7109,0.0125
7110,0.00375
7111,0.015
7112,0.0625
7113,0.03
7114,0.00125
7115,0
7116,0.09375
7117,0.0075
7118,0.13875
7119,0.03375
7120,0.83625
7121,0.14125
7122,0.13375
7123,0.03375
7124,0.27375
7125,0.01375
7126,0.10625
7127,0.0375
7128,0.05875
7129,0.00375
7130,0.04875
7131,0.7675
7132,0.31
7133,0.05125
7134,0.0825
7135,0.0475
7136,0.465
7137,0
7138,0.3675
7139,0.02125
7140,0.0175
7141,0.68
7142,0.00625
7143,0.00375
7144,0
7145,0.64875
7146,0.02125
7147,0
7148,0.9525
7149,0.00375
7150,0.6825
7151,0.27875
7152,0.08125
7153,0.12125
7154,0.0025
7155,0.08875
7156,0.01375
7157,0.04375
7158,0.06375
7159,0.01875
7160,0.00125
7161,0
7162,0.2575
7163,0.09625
7164,0.025
7165,0.00375
7166,0.02625
7167,0.00625
7168,0.00375
7169,0.02
7170,0.00375
7171,0.04125
7172,0.01375
7173,0
7174,0.00375
7175,0.265
7176,0.505
7177,0.05875
7178,0.69375
7179,0.02375
7180,0.91625
7181,0.445
7182,0.06875
7183,0
7184,0.04125
7185,0.88875
7186,0.35125
7187,0.015
7188,0.56
7189,0.00125
7190,0.0025
7191,0.04375
7192,0
7193,0.015
7194,0.00625
7195,0.06
7196,0.02875
7197,0.0075
7198,0.0225
7199,0.005
7200,0
7201,0.00125
7202,0.15125
7203,0.03375
7204,0.00375
7205,0.01625
7206,0.10875
7207,0.08375
7208,0.83375
7209,0.04125
7210,0.3025
7211,0.03
7212,0.14
7213,0.06875
7214,0.04375
7215,0.0025
7216,0.07
7217,0.21625
7218,0.9225
7219,0
7220,0.25
7221,0.00125
7222,0.075
7223,0.02
7224,0.00125
7225,0.24125
7226,0
7227,0.015
7228,0.02625
7229,0.54125
7230,0.29625
7231,0
7232,0.145
7233,0.1
7234,0.30875
7235,0.01125
7236,0.0025
7237,0.00125
7238,0.90875
7239,0.0075
7240,0.0075
7241,0.0075
7242,0.97125
7243,0.02125
7244,0.0025
7245,0.045
7246,0.145
7247,0.00875
7248,0.48
7249,0
7250,0.29625
7251,0.1175
7252,0.03375
7253,0.0325
7254,0.16375
7255,0.19125
7256,0.2925
7257,0.0225
7258,0.66
7259,0.1125
7260,0.00875
7261,0.0125
7262,0.2175
7263,0.05625
7264,0.09375
7265,0.075
7266,0.2425
7267,0.03
7268,0.26125
7269,0.04625
7270,0.0125
7271,0.085
7272,0.025
7273,0.16
7274,0.21625
7275,0.06
7276,0.03875
7277,0.05125
7278,0.0025
7279,0.195
7280,0
7281,0.02875
7282,0.22375
7283,0.03625
7284,0.015
7285,0.065
7286,0.05375
7287,0.005
7288,0.64375
7289,0.0725
7290,0.66
7291,0.14375
7292,0.0025
7293,0.0775
7294,0.0575
7295,0.03
7296,0.00375
7297,0.00125
7298,0.005
7299,0.11625
7300,0.00125
7301,0.00625
7302,0.04
7303,0.00875
7304,0.00625
7305,0.00625
7306,0.0025
7307,0.52625
7308,0.6525
7309,0.03
7310,0.01625
7311,0.21125
7312,0.22
7313,0.1325
7314,0.9575
7315,0.01375
7316,0.50375
7317,0.09625
7318,0.045
7319,0.0325
7320,0.00125
7321,0.0125
7322,0.01125
7323,0.03375
7324,0.02
7325,0.02375
7326,0.03125
7327,0
7328,0.01
7329,0.00375
7330,0.2025
7331,0.01625
7332,0.035
7333,0.0725
7334,0.10375
7335,0.0075
7336,0.0025
7337,0.08
7338,0.03125
7339,0.03375
7340,0.00125
7341,0.00125
7342,0.2975
7343,0.05
7344,0.97125
7345,0.00375
7346,0.0275
7347,0.0275
7348,0.02875
7349,0.69625
7350,0.02375
7351,0.05625
7352,0.00875
7353,0.00375
7354,0.02875
7355,0.69125
7356,0.12
7357,0.41
7358,0.04
7359,0.055
7360,0.0025
7361,0.03875
7362,0.00125
7363,0.0025
7364,0
7365,0.0025
7366,0.005
7367,0.125
7368,0.0175
7369,0.0125
7370,0.01125
7371,0
7372,0.03875
7373,0.01125
7374,0.01625
7375,0.59625
7376,0.05375
7377,0.08125
7378,0.015
7379,0.02
7380,0.055
7381,0.01875
7382,0.26125
7383,0.0425
7384,0.04375
7385,0.005
7386,0.0325
7387,0.0425
7388,0.00875
7389,0.0925
7390,0.225
7391,0.01125
7392,0
7393,0.72625
7394,0.01
7395,0.02125
7396,0.13375
7397,0.03125
7398,0.03375
7399,0.11875
7400,0.00125
7401,0.145
7402,0.00875
7403,0.0075
7404,0.05
7405,0.14375
7406,0.0025
7407,0.00375
7408,0.0025
7409,0.00625
7410,0.01625
7411,0.7725
7412,0.23
7413,0.1425
7414,0.0125
7415,0.66375
7416,0.24625
7417,0.00625
7418,0.00125
7419,0.33125
7420,0.0325
7421,0.025
7422,0.01125
7423,0.0175
7424,0.13
7425,0
7426,0
7427,0.04375
7428,0.0025
7429,0.09875
7430,0.58625
7431,0.01625
7432,0.04625
7433,0.16
7434,0.0125
7435,0.01875
7436,0.13625
7437,0.7375
7438,0.085
7439,0.22
7440,0.04875
7441,0.06625
7442,0.01
7443,0.21
7444,0.0125
7445,0.40125
7446,0.00875
7447,0.17875
7448,0.00125
7449,0.09875
7450,0.05625
7451,0.0125
7452,0
7453,0.03
7454,0.08375
7455,0.13625
7456,0.01375
7457,0.0175
7458,0.00125
7459,0.1575
7460,0.005
7461,0.03875
7462,0.00375
7463,0.105
7464,0.00375
7465,0.00125
7466,0.02
7467,0.00125
7468,0.31875
7469,0.02875
7470,0.84375
7471,0.1275
7472,0.04
7473,0.315
7474,0.9025
7475,0.6975
7476,0.07875
7477,0.00125
7478,0.025
7479,0.0125
7480,0.25625
7481,0.00125
7482,0.0325
7483,0.0175
7484,0.01
7485,0.07875
7486,0.01875
7487,0.0625
7488,0.02
7489,0.0025
7490,0.0675
7491,0
7492,0.00125
7493,0.0325
7494,0.0875
7495,0.56625
7496,0.70875
7497,0.02375
7498,0.49625
7499,0.2275
7500,0.235
7501,0.06625
7502,0.77125
7503,0.9825
7504,0.00125
7505,0.26375
7506,0.3525
7507,0.44875
7508,0.0875
7509,0.48625
7510,0.06875
7511,0.48125
7512,0.02875
7513,0.43875
7514,0.12375
7515,0.01875
7516,0.035
7517,0.0425
7518,0.04
7519,0.48625
7520,0.4825
7521,0.285
7522,0.03125
7523,0.07875
7524,0.10375
7525,0.11125
7526,0.0475
7527,0.74875
7528,0.1275
7529,0.14375
7530,0.0175
7531,0.26125
7532,0.22
7533,0.705
7534,0.4775
7535,0.4
7536,0.49
7537,0.0225
7538,0.66125
7539,0.30625
7540,0.005
7541,0.41625
7542,0.43875
7543,0.0175
7544,0.71375
7545,0.0175
7546,0.0025
7547,0.02875
7548,0.0225
7549,0.02375
7550,0.01
7551,0.03375
7552,0
7553,0.01875
7554,0
7555,0.925
7556,0.01875
7557,0.1675
7558,0.675
7559,0.23625
7560,0.0025
7561,0.1575
7562,0.29125
7563,0.02
7564,0.045
7565,0.00375
7566,0.01625
7567,0.01
7568,0.085
7569,0.5875
7570,0.0075
7571,0.01
7572,0.345
7573,0.53
7574,0.065
7575,0.0275
7576,0.0425
7577,0.00625
7578,0.72875
7579,0.01375
7580,0.0425
7581,0.20125
7582,0.0025
7583,0.035
7584,0.945
7585,0.84875
7586,0.54375
7587,0.0225
7588,0
7589,0.00125
7590,0.025
7591,0.03875
7592,0.04
7593,0.0025
7594,0.01625
7595,0.0175
7596,0.04375
7597,0.2025
7598,0.0225
7599,0.0075
7600,0.065
7601,0.01875
7602,0.09125
7603,0.0125
7604,0.00375
7605,0.0625
7606,0.02
7607,0.055
7608,0.0075
7609,0.005
7610,0.005
7611,0.105
7612,0.005
7613,0.00875
7614,0.99875
7615,0.36
7616,0.18625
7617,0.11
7618,0.0275
7619,0.815
7620,0.0675
7621,0.51875
7622,0.03
7623,0
7624,0.0225
7625,0.05
7626,0.025
7627,0.4725
7628,0.1875
7629,0.0675
7630,0.0375
7631,0.02375
7632,0.00375
7633,0.01875
7634,0.21875
7635,0.94
7636,0.89375
7637,0.38
7638,0.0075
7639,0.6925
7640,0.01875
7641,0
7642,0.00625
7643,0.04375
7644,0.00375
7645,0.00125
7646,0.935
7647,0.00875
7648,0
7649,0.74875
7650,0.01625
7651,0.05625
7652,0.16875
7653,0.005
7654,0
7655,0
7656,0.0025
7657,0.00125
7658,0.0725
7659,0.045
7660,0.01125
7661,0.02125
7662,0.035
7663,0.03
7664,0.1175
7665,0.045
7666,0.0125
7667,0.00875
7668,0.01375
7669,0.005
7670,0.16
7671,0.1725
7672,0.46875
7673,0.72875
7674,0.14375
7675,0.0475
7676,0.37875
7677,0.05875
7678,0.0325
7679,0.05125
7680,0.0375
7681,0
7682,0.04375
7683,0
7684,0.49125
7685,0.0325
7686,0.01625
7687,0.00125
7688,0.135
7689,0.01
7690,0.00125
7691,0.07
7692,0.0225
7693,0
7694,0.06
7695,0.0075
7696,0.01
7697,0.01
7698,0.115
7699,0.08125
7700,0.02875
7701,0.02375
7702,0.05125
7703,0.0025
7704,0.0475
7705,0.7275
7706,0.01375
7707,0.4125
7708,0.16625
7709,0.0025
7710,0.03125
7711,0.3475
7712,0.03625
7713,0.0025
7714,0.30625
7715,0.0075
7716,0.00875
7717,0.6075
7718,0.01125
7719,0.03125
7720,0.01
7721,0.02875
7722,0.02375
7723,0.02375
7724,0.01
7725,0.985
7726,0
7727,0.06625
7728,0.07625
7729,0.0025
7730,0.00625
7731,0.065
7732,0.005
7733,0.00375
7734,0.88
7735,0.0175
7736,0.005
7737,0.00625
7738,0.02125
7739,0.005
7740,0.00125
7741,0.0025
7742,0.91875
7743,0.31125
7744,0.02375
7745,0.005
7746,0.55125
7747,0.0025
7748,0.27125
7749,0
7750,0.0025
7751,0
7752,0.0225
7753,0.0675
7754,0.015
7755,0.00125
7756,0.00125
7757,0
7758,0.0275
7759,0.81625
7760,0.00375
7761,0.1075
7762,0.08125
7763,0
7764,0
7765,0
7766,0.00375
7767,0
7768,0.0275
7769,0
7770,0
7771,0.10625
7772,0
7773,0.00375
7774,0
7775,0.0525
7776,0.01625
7777,0.98875
7778,0
7779,0.00375
7780,0.00375
7781,0.2325
7782,0.00375
7783,0.00375
7784,0.00125
7785,0.0075
7786,0.11625
7787,0.01375
7788,0.0175
7789,0.69
7790,0.01
7791,0.83875
7792,0.04125
7793,0.1075
7794,0.1375
7795,0
7796,0.33
7797,0
7798,0.6975
7799,0.025
7800,0.00375
7801,0.00125
7802,0.015
7803,0
7804,0.0475
7805,0.01625
7806,0.04125
7807,0.1175
7808,0
7809,0.0575
7810,0.01
7811,0.37625
7812,0.09375
7813,0.10125
7814,0.04125
7815,0.125
7816,0.0025
7817,0.0775
7818,0.00125
7819,0
7820,0.015
7821,0.005
7822,0.00125
7823,0.01375
7824,0.025
7825,0.07125
7826,0.01
7827,0.71125
7828,0.02
7829,0.7675
7830,0.06125
7831,0.1325
7832,0.105
7833,0.06375
7834,0.52125
7835,0.42625
7836,0.145
7837,0.00125
7838,0.00875
7839,0.04
7840,0.00625
7841,0.0775
7842,0.05875
7843,0.04
7844,0.00375
7845,0.1325
7846,0
7847,0.13375
7848,0.00125
7849,0.00375
7850,0.005
7851,0.02125
7852,0.04375
7853,0.4925
7854,0
7855,0.41
7856,0.7
7857,0.0825
7858,0.0225
7859,0
7860,0.005
7861,0.00125
7862,0.05
7863,0
7864,0.39875
7865,0.2025
7866,0
7867,0.005
7868,0.14875
7869,0.3025
7870,0.015
7871,0.0075
7872,0.01375
7873,0.28125
7874,0.47625
7875,0
7876,0.03625
7877,0
7878,0.11625
7879,0.00125
7880,0.01875
7881,0.94
7882,0.00375
7883,0.2325
7884,0.0125
7885,0.02875
7886,0.11
7887,0.07125
7888,0.0925
7889,0.54375
7890,0.005
7891,0.33375
7892,0.05125
7893,0.07375
7894,0.00625
7895,0.01625
7896,0.12375
7897,0.4775
7898,0.0225
7899,0.01
7900,0.00125
7901,0.01375
7902,0.0125
7903,0
7904,0.0175
7905,0.0275
7906,0.13375
7907,0.09125
7908,0.045
7909,0.0325
7910,0
7911,0.08
7912,0.005
7913,0.03125
7914,0.01
7915,0.00625
7916,0.005
7917,0.0375
7918,0.00125
7919,0.045
7920,0.0125
7921,0.03375
7922,0.0525
7923,0.755
7924,0.23375
7925,0.135
7926,0.05
7927,0.31875
7928,0.06875
7929,0.01125
7930,0.385
7931,0.425
7932,0.455
7933,0.0025
7934,0.05
7935,0.00875
7936,0.225
7937,0.0225
7938,0.28875
7939,0.75625
7940,0
7941,0.01625
7942,0.00375
7943,0.00375
7944,0
7945,0.015
7946,0.025
7947,0.015
7948,0
7949,0.00125
7950,0
7951,0.0075
7952,0.00125
7953,0.005
7954,0
7955,0.0075
7956,0.00125
7957,0
7958,0.05125
7959,0.745
7960,0.19625
7961,0.02625
7962,0.06
7963,0.01375
7964,0.01
7965,0.0075
7966,0
7967,0.0025
7968,0
7969,0.62625
7970,0.03875
7971,0.01375
7972,0
7973,0.10625
7974,0.0425
7975,0.04
7976,0.01125
7977,0
7978,0.44875
7979,0.48875
7980,0
7981,0.0025
7982,0.01125
7983,0.555
7984,0.225
7985,0.00125
7986,0.85375
7987,0.00125
7988,0.0325
7989,0.9075
7990,0.01125
7991,0.0075
7992,0.02375
7993,0.025
7994,0.01625
7995,0.01875
7996,0.005
7997,0.0025
7998,0
7999,0
8000,0.00125
8001,0
8002,0.43375
8003,0.00875
8004,0.10875
8005,0.05125
8006,0.025
8007,0
8008,0.01
8009,0.00375
8010,0.05125
8011,0.00875
8012,0.00375
8013,0.38125
8014,0.50625
8015,0.03625
8016,0.985
8017,0.93875
8018,0.94125
8019,0.49125
8020,0.1075
8021,0.7875
8022,0.01375
8023,0.10125
8024,0.10375
8025,0.8125
8026,0.99
8027,0.035
8028,0.955
8029,0.0175
8030,0.06875
8031,0.0475
8032,0.045
8033,0.0375
8034,0.03625
8035,0.00875
8036,0.565
8037,0.22375
8038,0.0525
8039,0.98375
8040,0.10125
8041,0.4225
8042,0.28875
8043,0.78375
8044,0.91375
8045,0.02625
8046,0.06375
8047,0.03375
8048,0.22625
8049,0.0025
8050,0.01
8051,0.0025
8052,0.0075
8053,0.60375
8054,0.00125
8055,0.96125
8056,0.03625
8057,0.7625
8058,0.14875
8059,0
8060,0.0025
8061,0.0075
8062,0.005
8063,0.4925
8064,0.01875
8065,0.015
8066,0.68125
8067,0.00375
8068,0.07625
8069,0.025
8070,0.78875
8071,0.18375
8072,0.05
8073,0.0225
8074,0.81875
8075,0.00125
8076,0.10125
8077,0.00375
8078,0.0075
8079,0.78625
8080,0
8081,0.00875
8082,0.0375
8083,0.00125
8084,0
8085,0.00125
8086,0.0125
8087,0.69375
8088,0.12875
8089,0.06375
8090,0.4275
8091,0.0025
8092,0.00375
8093,0.16625
8094,0.00125
8095,0.01375
8096,0.025
8097,0.165
8098,0.02
8099,0.03125
8100,0.00375
8101,0.0075
8102,0.05625
8103,0.0075
8104,0.36625
8105,0.9175
8106,0.02375
8107,0.8175
8108,0.01375
8109,0.02375
8110,0.01625
8111,0.1675
8112,0.74375
8113,0.04
8114,0.45375
8115,0.0075
8116,0.25
8117,0
8118,0.0025
8119,0.03875
8120,0.04125
8121,0.04375
8122,0.78875
8123,0.5425
8124,0.015
8125,0.975
8126,0.06875
8127,0.37875
8128,0.30125
8129,0
8130,0.02375
8131,0.005
8132,0.81875
8133,0.2025
8134,0.04
8135,0.00125
8136,0.9275
8137,0.21625
8138,0.13125
8139,0.48125
8140,0.16625
8141,0.00125
8142,0.0675
8143,0.3825
8144,0
8145,0.14375
8146,0
8147,0.19
8148,0.00625
8149,0.02125
8150,0.005
8151,0.06125
8152,0.15875
8153,0.0225
8154,0.0125
8155,0.0025
8156,0.0025
8157,0.005
8158,0.08375
8159,0.00375
8160,0.0025
8161,0.0425
8162,0.9075
8163,0.12125
8164,0.0125
8165,0
8166,0.37125
8167,0.00875
8168,0.69625
8169,0.0025
8170,0.23125
8171,0.12375
8172,0
8173,0.00125
8174,0.00375
8175,0.13375
8176,0.86375
8177,0.00125
8178,0.0225
8179,0.21375
8180,0.01125
8181,0.27625
8182,0
8183,0.07
8184,0.23625
8185,0
8186,0.05875
8187,0.8025
8188,0
8189,0.03375
8190,0.2175
8191,0.16625
8192,0.10875
8193,0.045
8194,0.06125
8195,0.98625
8196,0.81875
8197,0.35125
8198,0.87875
8199,0.65
8200,0.02
8201,0.30875
8202,0.03625
8203,0.4
8204,0.0425
8205,0.035
8206,0
8207,0.0125
8208,0.06125
8209,0.0025
8210,0.1125
8211,0.01
8212,0.265
8213,0.05875
8214,0.9475
8215,0.54
8216,0.20375
8217,0.36875
8218,0.10875
8219,0.10375
8220,0.90125
8221,0.98625
8222,0.56
8223,0
8224,0.19125
8225,0.00125
8226,0.05125
8227,0
8228,0.02625
8229,0.09875
8230,0.92625
8231,0
8232,0.005
8233,0.01
8234,0.11875
8235,0.56625
8236,0.065
8237,0.56375
8238,0.00875
8239,0.03375
8240,0.00125
8241,0.09375
8242,0.195
8243,0.665
8244,0.02625
8245,0.09625
8246,0.0575
8247,0.0025
8248,0.13
8249,0.5
8250,0.6775
8251,0.77875
8252,0.74375
8253,0.37375
8254,0.005
8255,0.39
8256,0.8125
8257,0.2725
8258,0.4875
8259,0.095
8260,0.00625
8261,0.075
8262,0.11625
8263,0.02875
8264,0.82375
8265,0.24125
8266,0.105
8267,0.9175
8268,0.7425
8269,0.08875
8270,0.03375
8271,0.56875
8272,0.2375
8273,0.04
8274,0.07
8275,0.665
8276,0.5925
8277,0.365
8278,0.0375
8279,0.0825
8280,0.21625
8281,0.04875
8282,0.0025
8283,0.47625
8284,0.71
8285,0.00375
8286,0.01125
8287,0.01
8288,0.00875
8289,0.01875
8290,0.8525
8291,0.66125
8292,0.0075
8293,0.3175
8294,0.00125
8295,0.21125
8296,0.0425
8297,0.0125
8298,0.43375
8299,0.5525
8300,0.68625
8301,0.02625
8302,0.475
8303,0.05
8304,0.00875
8305,0.01875
8306,0.00375
8307,0.00375
8308,0.02875
8309,0.20625
8310,0.03
8311,0.05875
8312,0.79375
8313,0.01875
8314,0.08375
8315,0.58
8316,0.0375
8317,0.045
8318,0.01
8319,0.0025
8320,0.92
8321,0.3175
8322,0
8323,0.00375
8324,0.285
8325,0.7975
8326,0.0975
8327,0.025
8328,0.055
8329,0.015
8330,0.335
8331,0.8975
8332,0.00875
8333,0.0075
8334,0.01625
8335,0.74375
8336,0.16875
8337,0.02
8338,0.01125
8339,0.3525
8340,0.04375
8341,0.00125
8342,0.6775
8343,0.0325
8344,0.01625
8345,0.4225
8346,0.0525
8347,0.0025
8348,0.0075
8349,0.04
8350,0.01125
8351,0.06875
8352,0.00125
8353,0.2275
8354,0.0875
8355,0.00375
8356,0.025
8357,0.045
8358,0.695
8359,0.615
8360,0.295
8361,0.03125
8362,0.61625
8363,0.05
8364,0.26125
8365,0.0125
8366,0.975
8367,0.0175
8368,0.9425
8369,0.87875
8370,0.59625
8371,0.0175
8372,0.00125
8373,0.01125
8374,0.11875
8375,0.79125
